date,federal judge
2016-09-04,0.7846410684474124
2016-09-05,1.0200333889816362
2016-09-06,1.333889816360601
2016-09-07,3.923205342237062
2016-09-08,1.5692821368948249
2016-09-09,2.471619365609349
2016-09-10,1.1769616026711187
2016-09-11,0.8631051752921537
2016-09-12,2.6285475792988318
2016-09-13,2.0008347245409017
2016-09-14,1.333889816360601
2016-09-15,1.5300500834724542
2016-09-16,1.137729549248748
2016-09-17,0.3923205342237062
2016-09-18,0.9415692821368948
2016-09-19,1.137729549248748
2016-09-20,1.2946577629382305
2016-09-21,1.6085141903171953
2016-09-22,1.0592654424040067
2016-09-23,1.5300500834724542
2016-09-24,0.5884808013355594
2016-09-25,0.3923205342237062
2016-09-26,1.451585976627713
2016-09-27,2.2362270450751254
2016-09-28,2.5500834724540904
2016-09-29,1.5692821368948249
2016-09-30,1.1769616026711187
2016-10-01,0.8727045075125208
2016-10-02,0.7353923205342237
2016-10-03,0.9315525876460768
2016-10-04,0.8530884808013356
2016-10-05,1.0492487479131887
2016-10-06,1.9219532554257097
2016-10-07,0.9119365609348915
2016-10-08,0.8334724540901502
2016-10-09,1.1080968280467447
2016-10-10,1.323873121869783
2016-10-11,1.9219532554257097
2016-10-12,2.0396494156928213
2016-10-13,2.0592654424040067
2016-10-14,2.1181135225375627
2016-10-15,0.9707846410684474
2016-10-16,1.1080968280467447
2016-10-17,2.0984974958263773
2016-10-18,1.9023372287145244
2016-10-19,2.0396494156928213
2016-10-20,1.568864774624374
2016-10-21,2.0592654424040067
2016-10-22,1.1473288814691154
2016-10-23,0.9707846410684474
2016-10-24,1.3042570951585977
2016-10-25,1.9808013355592655
2016-10-26,1.7454090150250416
2016-10-27,2.0004173622704506
2016-10-28,1.7846410684474123
2016-10-29,1.1473288814691154
2016-10-30,0.9707846410684474
2016-10-31,1.4023372287145244
2016-11-01,2.1181135225375627
2016-11-02,2.0
2016-11-03,2.0
2016-11-04,2.0
2016-11-05,1.0
2016-11-06,1.0
2016-11-07,1.0
2016-11-08,1.0
2016-11-09,2.0
2016-11-10,2.0
2016-11-11,1.0
2016-11-12,1.0
2016-11-13,1.0
2016-11-14,1.0
2016-11-15,2.0
2016-11-16,2.0
2016-11-17,2.0
2016-11-18,2.0
2016-11-19,1.0
2016-11-20,1.0
2016-11-21,1.0
2016-11-22,1.0
2016-11-23,11.0
2016-11-24,2.0
2016-11-25,1.0
2016-11-26,1.0
2016-11-27,1.0
2016-11-28,2.0
2016-11-29,2.0
2016-11-30,2.0
2016-12-01,2.0
2016-12-02,2.0
2016-12-03,1.0
2016-12-04,1.0
2016-12-05,2.0
2016-12-06,2.0
2016-12-07,2.0
2016-12-08,3.0
2016-12-09,2.0
2016-12-10,1.0
2016-12-11,1.0
2016-12-12,2.0
2016-12-13,2.0
2016-12-14,2.0
2016-12-15,2.0
2016-12-16,1.0
2016-12-17,1.0
2016-12-18,0.0
2016-12-19,1.0
2016-12-20,1.0
2016-12-21,1.0
2016-12-22,1.0
2016-12-23,1.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,1.0
2016-12-29,1.0
2016-12-30,0.0
2016-12-31,1.0
2017-01-01,1.0
2017-01-02,1.0
2017-01-03,1.0
2017-01-04,1.0
2017-01-05,2.0
2017-01-06,1.0
2017-01-07,1.0
2017-01-08,1.0
2017-01-09,1.0
2017-01-10,1.0
2017-01-11,2.0
2017-01-12,1.0
2017-01-13,1.0
2017-01-14,1.0
2017-01-15,1.0
2017-01-16,1.0
2017-01-17,1.0
2017-01-18,1.0
2017-01-19,2.0
2017-01-20,2.0
2017-01-21,1.0
2017-01-22,1.0
2017-01-23,2.0
2017-01-24,2.0
2017-01-25,2.0
2017-01-26,2.0
2017-01-27,1.0
2017-01-28,1.0
2017-01-29,78.0
2017-01-30,11.0
2017-01-31,11.0
2017-02-01,6.0
2017-02-02,4.0
2017-02-03,4.0
2017-02-04,100.0
2017-02-05,37.0
2017-02-06,9.0
2017-02-07,17.0
2017-02-08,6.0
2017-02-09,5.0
2017-02-10,6.0
2017-02-11,3.0
2017-02-12,2.0
2017-02-13,2.0
2017-02-14,3.0
2017-02-15,2.0
2017-02-16,2.0
2017-02-17,2.0
2017-02-18,1.0
2017-02-19,2.0
2017-02-20,1.0
2017-02-21,2.0
2017-02-22,4.0
2017-02-23,2.0
2017-02-24,2.0
2017-02-25,1.0
2017-02-26,1.0
2017-02-27,1.0
2017-02-28,2.0
2017-03-01,1.8044692737430168
2017-03-02,2.005586592178771
2017-03-03,1.036312849162011
2017-03-04,1.036312849162011
2017-03-05,0.7681564245810055
2017-03-06,2.005586592178771
2017-03-07,1.9385474860335195
2017-03-08,1.1033519553072626
2017-03-09,0.9692737430167597
2017-03-10,1.8044692737430168
2017-03-11,1.2374301675977653
2017-03-12,1.1033519553072626
2017-03-13,1.3044692737430168
2017-03-14,1.505586592178771
2017-03-15,4.011173184357542
2017-03-16,13.703910614525139
2017-03-17,4.377094972067039
2017-03-18,2.072625698324022
2017-03-19,1.3044692737430168
2017-03-20,1.8715083798882681
2017-03-21,2.072625698324022
2017-03-22,3.041899441340782
2017-03-23,2.4748603351955305
2017-03-24,2.572625698324022
2017-03-25,1.1033519553072626
2017-03-26,0.9692737430167597
2017-03-27,2.005586592178771
2017-03-28,2.206703910614525
2017-03-29,2.005586592178771
2017-03-30,3.6759776536312847
2017-03-31,1.9385474860335195
2017-04-01,0.9692737430167597
2017-04-02,1.8770949720670391
2017-04-03,1.8770949720670391
2017-04-04,2.1452513966480447
2017-04-05,1.7430167597765363
2017-04-06,1.6089385474860336
2017-04-07,0.9385474860335196
2017-04-08,1.0726256983240223
2017-04-09,0.9385474860335196
2017-04-10,1.4748603351955307
2017-04-11,8.849162011173185
2017-04-12,1.3407821229050279
2017-04-13,2.011173184357542
2017-04-14,1.4748603351955307
2017-04-15,10.189944134078212
2017-04-16,3.4860335195530725
2017-04-17,1.6089385474860336
2017-04-18,1.4748603351955307
2017-04-19,1.4748603351955307
2017-04-20,2.011173184357542
2017-04-21,2.2793296089385473
2017-04-22,0.4022346368715084
2017-04-23,1.4748603351955307
2017-04-24,1.7430167597765363
2017-04-25,3.35195530726257
2017-04-26,4.960893854748603
2017-04-27,2.011173184357542
2017-04-28,1.4748603351955307
2017-04-29,0.8044692737430168
2017-04-30,1.0726256983240223
2017-05-01,1.4748603351955307
2017-05-02,1.7430167597765363
2017-05-03,2.1452513966480447
2017-05-04,2.1452513966480447
2017-05-05,0.9385474860335196
2017-05-06,0.4022346368715084
2017-05-07,0.1340782122905028
2017-05-08,2.011173184357542
2017-05-09,2.547486033519553
2017-05-10,2.011173184357542
2017-05-11,2.1452513966480447
2017-05-12,0.9385474860335196
2017-05-13,1.2067039106145252
2017-05-14,1.0726256983240223
2017-05-15,1.4748603351955307
2017-05-16,1.4748603351955307
2017-05-17,1.6089385474860336
2017-05-18,1.2067039106145252
2017-05-19,1.2067039106145252
2017-05-20,0.9385474860335196
2017-05-21,0.4022346368715084
2017-05-22,0.9385474860335196
2017-05-23,1.0726256983240223
2017-05-24,0.8044692737430168
2017-05-25,1.8770949720670391
2017-05-26,1.3407821229050279
2017-05-27,0.8044692737430168
2017-05-28,1.0726256983240223
2017-05-29,0.9385474860335196
2017-05-30,1.7430167597765363
2017-05-31,0.9385474860335196
2017-06-01,1.2067039106145252
2017-06-02,0.9385474860335196
2017-06-03,0.9385474860335196
