date,ahca
2016-10-24,0.6651863600317208
2016-10-25,0.7657855317649132
2016-10-26,0.9567186536258702
2016-10-27,0.8663847034981057
2016-10-28,0.9998325843686668
2016-10-29,0.5574015331747291
2016-10-30,0.42805974094633886
2016-10-31,0.5430302229271302
2016-11-01,0.7657855317649132
2016-11-02,0.5974358974358974
2016-11-03,0.5974358974358974
2016-11-04,0.5974358974358974
2016-11-05,0.5974358974358974
2016-11-06,0.5974358974358974
2016-11-07,1.1948717948717948
2016-11-08,1.1948717948717948
2016-11-09,0.5974358974358974
2016-11-10,1.1948717948717948
2016-11-11,0.5974358974358974
2016-11-12,0.5974358974358974
2016-11-13,0.0
2016-11-14,0.5974358974358974
2016-11-15,1.1948717948717948
2016-11-16,1.1948717948717948
2016-11-17,0.5974358974358974
