date,kushner
2016-08-26,0.6179380173770267
2016-08-27,0.7209276869398645
2016-08-28,0.6179380173770267
2016-08-29,0.514948347814189
2016-08-30,0.92690702606554
2016-08-31,0.8239173565027023
2016-09-01,0.8239173565027023
2016-09-02,0.6179380173770267
2016-09-03,0.6179380173770267
2016-09-04,0.92690702606554
2016-09-05,0.7209276869398645
2016-09-06,0.7209276869398645
2016-09-07,1.029896695628378
2016-09-08,1.1328863651912155
2016-09-09,0.6179380173770267
2016-09-10,0.6179380173770267
2016-09-11,1.029896695628378
2016-09-12,0.92690702606554
2016-09-13,0.7209276869398645
2016-09-14,1.3388657043168912
2016-09-15,1.029896695628378
2016-09-16,1.3388657043168912
2016-09-17,0.6179380173770267
2016-09-18,0.7209276869398645
2016-09-19,0.92690702606554
2016-09-20,0.92690702606554
2016-09-21,0.6179380173770267
2016-09-22,0.92690702606554
2016-09-23,0.8239173565027023
2016-09-24,0.514948347814189
2016-09-25,0.514948347814189
2016-09-26,0.8239173565027023
2016-09-27,1.7508243825682426
2016-09-28,1.029896695628378
2016-09-29,0.8239173565027023
2016-09-30,0.514948347814189
2016-10-01,1.187021960730656
2016-10-02,0.6707532325374564
2016-10-03,1.1355271259492372
2016-10-04,0.6707532325374564
2016-10-05,0.5677635629746186
2016-10-06,0.7222480673188754
2016-10-07,0.7737429021002942
2016-10-08,1.187021960730656
2016-10-09,2.5800232605869877
2016-10-10,4.128829445166587
2016-10-11,2.374043921461312
2016-10-12,1.9092700280495314
2016-10-13,1.341506465074913
2016-10-14,1.651795854142437
2016-10-15,1.4444961346377507
2016-10-16,1.8577751932681124
2016-10-17,3.6640555517548057
2016-10-18,2.4770335910241497
2016-10-19,1.3930012998563317
2016-10-20,1.9092700280495314
2016-10-21,1.341506465074913
2016-10-22,1.1355271259492372
2016-10-23,1.187021960730656
2016-10-24,1.2900116302934939
2016-10-25,1.2385167955120748
2016-10-26,0.7222480673188754
2016-10-27,1.8062803584866938
2016-10-28,1.1355271259492372
2016-10-29,1.0840322911678182
2016-10-30,1.341506465074913
2016-10-31,1.0840322911678182
2016-11-01,1.3930012998563317
2016-11-02,1.2411575562700965
2016-11-03,1.2411575562700965
2016-11-04,0.6205787781350482
2016-11-05,1.2411575562700965
2016-11-06,1.2411575562700965
2016-11-07,1.8617363344051447
2016-11-08,3.102893890675241
2016-11-09,9.929260450160772
2016-11-10,18.617363344051448
2016-11-11,23.581993569131832
2016-11-12,16.755627009646304
2016-11-13,13.032154340836014
2016-11-14,13.032154340836014
2016-11-15,19.858520900321544
2016-11-16,62.057877813504824
2016-11-17,54.61093247588425
2016-11-18,27.926045016077172
2016-11-19,16.755627009646304
2016-11-20,14.27331189710611
2016-11-21,8.067524115755628
2016-11-22,11.170418006430868
2016-11-23,11.170418006430868
2016-11-24,6.205787781350482
2016-11-25,4.344051446945338
2016-11-26,3.7234726688102895
2016-11-27,3.102893890675241
2016-11-28,4.344051446945338
2016-11-29,4.344051446945338
2016-11-30,3.7234726688102895
2016-12-01,2.482315112540193
2016-12-02,1.8617363344051447
2016-12-03,1.8617363344051447
2016-12-04,2.482315112540193
2016-12-05,3.102893890675241
2016-12-06,4.964630225080386
2016-12-07,3.102893890675241
2016-12-08,2.482315112540193
2016-12-09,1.8617363344051447
2016-12-10,1.2411575562700965
2016-12-11,1.8617363344051447
2016-12-12,1.8617363344051447
2016-12-13,1.8617363344051447
2016-12-14,2.482315112540193
2016-12-15,3.7234726688102895
2016-12-16,2.482315112540193
2016-12-17,2.482315112540193
2016-12-18,1.8617363344051447
2016-12-19,1.8617363344051447
2016-12-20,1.2411575562700965
2016-12-21,1.8617363344051447
2016-12-22,2.482315112540193
2016-12-23,3.7234726688102895
2016-12-24,1.8617363344051447
2016-12-25,1.8617363344051447
2016-12-26,1.8617363344051447
2016-12-27,1.8617363344051447
2016-12-28,1.8617363344051447
2016-12-29,1.8617363344051447
2016-12-30,1.2411575562700965
2016-12-31,1.2411575562700965
2017-01-01,1.8617363344051447
2017-01-02,1.8617363344051447
2017-01-03,1.8617363344051447
2017-01-04,2.482315112540193
2017-01-05,2.482315112540193
2017-01-06,2.482315112540193
2017-01-07,4.344051446945338
2017-01-08,4.964630225080386
2017-01-09,29.787781350482316
2017-01-10,54.61093247588425
2017-01-11,11.170418006430868
2017-01-12,7.446945337620579
2017-01-13,6.826366559485531
2017-01-14,6.205787781350482
2017-01-15,4.964630225080386
2017-01-16,4.964630225080386
2017-01-17,4.344051446945338
2017-01-18,4.344051446945338
2017-01-19,4.964630225080386
2017-01-20,24.823151125401928
2017-01-21,26.684887459807076
2017-01-22,24.20257234726688
2017-01-23,17.376205787781352
2017-01-24,12.411575562700964
2017-01-25,8.688102893890676
2017-01-26,8.688102893890676
2017-01-27,8.688102893890676
2017-01-28,6.205787781350482
2017-01-29,8.067524115755628
2017-01-30,8.067524115755628
2017-01-31,9.308681672025724
2017-02-01,10.54983922829582
2017-02-02,8.688102893890676
2017-02-03,7.446945337620579
2017-02-04,8.067524115755628
2017-02-05,5.585209003215434
2017-02-06,4.344051446945338
2017-02-07,4.344051446945338
2017-02-08,3.7234726688102895
2017-02-09,4.344051446945338
2017-02-10,6.826366559485531
2017-02-11,4.964630225080386
2017-02-12,5.585209003215434
2017-02-13,3.7234726688102895
2017-02-14,4.964630225080386
2017-02-15,6.205787781350482
2017-02-16,8.067524115755628
2017-02-17,6.205787781350482
2017-02-18,4.964630225080386
2017-02-19,3.7234726688102895
2017-02-20,3.102893890675241
2017-02-21,3.7234726688102895
2017-02-22,4.344051446945338
2017-02-23,3.102893890675241
2017-02-24,2.482315112540193
2017-02-25,1.8617363344051447
2017-02-26,3.102893890675241
2017-02-27,4.344051446945338
2017-02-28,2.482315112540193
2017-03-01,3.861736334405145
2017-03-02,5.602893890675241
2017-03-03,10.27491961414791
2017-03-04,3.861736334405145
2017-03-05,3.861736334405145
2017-03-06,3.0514469453376205
2017-03-07,1.9308681672025725
2017-03-08,1.9308681672025725
2017-03-09,2.2411575562700965
2017-03-10,1.9308681672025725
2017-03-11,2.7411575562700965
2017-03-12,3.0514469453376205
2017-03-13,1.9308681672025725
2017-03-14,4.672025723472669
2017-03-15,3.0514469453376205
2017-03-16,1.9308681672025725
2017-03-17,1.9308681672025725
2017-03-18,1.9308681672025725
2017-03-19,1.9308681672025725
2017-03-20,1.9308681672025725
2017-03-21,3.0514469453376205
2017-03-22,3.0514469453376205
2017-03-23,1.9308681672025725
2017-03-24,3.0514469453376205
2017-03-25,6.913183279742766
2017-03-26,4.172025723472669
2017-03-27,35.4967845659164
2017-03-28,21.04983922829582
2017-03-29,9.964630225080386
2017-03-30,8.344051446945338
2017-03-31,6.292604501607717
2017-04-01,26.032154340836016
2017-04-02,9.0
2017-04-03,21.0
2017-04-04,14.0
2017-04-05,11.0
2017-04-06,16.0
2017-04-07,28.0
2017-04-08,27.0
2017-04-09,23.0
2017-04-10,10.0
2017-04-11,8.0
2017-04-12,8.0
2017-04-13,7.0
2017-04-14,6.0
2017-04-15,7.0
2017-04-16,43.0
2017-04-17,19.0
2017-04-18,8.0
2017-04-19,7.0
2017-04-20,6.0
2017-04-21,5.0
2017-04-22,5.0
2017-04-23,4.0
2017-04-24,14.0
2017-04-25,14.0
2017-04-26,8.0
2017-04-27,8.0
2017-04-28,7.0
2017-04-29,5.0
2017-04-30,5.0
2017-05-01,5.0
2017-05-02,5.0
2017-05-03,6.0
2017-05-04,4.0
2017-05-05,3.0
2017-05-06,6.0
2017-05-07,18.0
2017-05-08,15.0
2017-05-09,11.0
2017-05-10,6.0
2017-05-11,6.0
2017-05-12,5.0
2017-05-13,4.0
2017-05-14,4.0
2017-05-15,4.0
2017-05-16,5.0
2017-05-17,7.0
2017-05-18,6.0
2017-05-19,11.0
2017-05-20,25.0
2017-05-21,11.0
2017-05-22,9.0
2017-05-23,8.0
2017-05-24,8.0
2017-05-25,15.0
2017-05-26,70.0
2017-05-27,100.0
2017-05-28,66.0
2017-05-29,39.0
2017-05-30,39.0
2017-05-31,19.0
2017-06-01,12.0
2017-06-02,13.0
2017-06-03,9.0
