date,le pen
2016-08-06,0.6798611111111111
2016-08-07,0.8034722222222223
2016-08-08,0.6798611111111111
2016-08-09,0.6180555555555556
2016-08-10,0.6180555555555556
2016-08-11,0.55625
2016-08-12,0.55625
2016-08-13,0.55625
2016-08-14,0.6798611111111111
2016-08-15,0.6180555555555556
2016-08-16,0.6180555555555556
2016-08-17,0.6798611111111111
2016-08-18,0.7416666666666667
2016-08-19,0.55625
2016-08-20,0.6798611111111111
2016-08-21,0.7416666666666667
2016-08-22,0.8034722222222223
2016-08-23,1.0506944444444444
2016-08-24,0.8034722222222223
2016-08-25,1.2361111111111112
2016-08-26,1.1125
2016-08-27,0.9270833333333334
2016-08-28,1.0506944444444444
2016-08-29,0.9270833333333334
2016-08-30,0.9888888888888889
2016-08-31,0.8034722222222223
2016-09-01,1.0506944444444444
2016-09-02,0.8652777777777778
2016-09-03,2.3486111111111114
2016-09-04,1.5451388888888888
2016-09-05,0.9888888888888889
2016-09-06,0.9888888888888889
2016-09-07,0.9270833333333334
2016-09-08,0.8034722222222223
2016-09-09,0.9270833333333334
2016-09-10,0.9270833333333334
2016-09-11,4.1409722222222225
2016-09-12,1.8541666666666667
2016-09-13,0.8652777777777778
2016-09-14,0.9888888888888889
2016-09-15,0.9888888888888889
2016-09-16,0.9888888888888889
2016-09-17,1.5451388888888888
2016-09-18,1.792361111111111
2016-09-19,1.2361111111111112
2016-09-20,1.0506944444444444
2016-09-21,0.8034722222222223
2016-09-22,0.9888888888888889
2016-09-23,0.9888888888888889
2016-09-24,1.1125
2016-09-25,0.9270833333333334
2016-09-26,0.9270833333333334
2016-09-27,1.7305555555555556
2016-09-28,1.1743055555555557
2016-09-29,0.9270833333333334
2016-09-30,0.8652777777777778
2016-10-01,1.0253472222222222
2016-10-02,0.8701388888888889
2016-10-03,1.0878472222222222
2016-10-04,1.0878472222222222
2016-10-05,1.5225694444444444
2016-10-06,1.6475694444444444
2016-10-07,1.398263888888889
2016-10-08,1.2746527777777779
2016-10-09,5.253125000000001
2016-10-10,3.2621527777777777
2016-10-11,1.646875
2016-10-12,1.3048611111111112
2016-10-13,1.5850694444444444
2016-10-14,1.4291666666666667
2016-10-15,1.2114583333333333
2016-10-16,1.7086805555555555
2016-10-17,1.3673611111111112
2016-10-18,1.0253472222222222
2016-10-19,1.11875
2016-10-20,0.9319444444444445
2016-10-21,1.11875
2016-10-22,1.11875
2016-10-23,1.2114583333333333
2016-10-24,1.0253472222222222
2016-10-25,1.11875
2016-10-26,1.1496527777777779
2016-10-27,1.11875
2016-10-28,1.05625
2016-10-29,1.0569444444444445
2016-10-30,0.8392361111111111
2016-10-31,0.9635416666666667
2016-11-01,0.9635416666666667
2016-11-02,0.875
2016-11-03,1.0
2016-11-04,0.875
2016-11-05,1.0
2016-11-06,1.125
2016-11-07,0.875
2016-11-08,1.125
2016-11-09,12.5
2016-11-10,5.625
2016-11-11,3.75
2016-11-12,3.875
2016-11-13,5.625
2016-11-14,3.875
2016-11-15,2.625
2016-11-16,3.375
2016-11-17,3.625
2016-11-18,2.75
2016-11-19,2.375
2016-11-20,6.25
2016-11-21,6.5
2016-11-22,3.25
2016-11-23,2.25
2016-11-24,2.25
2016-11-25,2.5
2016-11-26,2.25
2016-11-27,4.5
2016-11-28,3.75
2016-11-29,2.125
2016-11-30,2.0
2016-12-01,2.25
2016-12-02,2.5
2016-12-03,1.875
2016-12-04,3.125
2016-12-05,2.375
2016-12-06,1.875
2016-12-07,2.125
2016-12-08,2.875
2016-12-09,2.0
2016-12-10,1.375
2016-12-11,2.625
2016-12-12,2.25
2016-12-13,1.625
2016-12-14,1.625
2016-12-15,1.5
2016-12-16,1.25
2016-12-17,1.375
2016-12-18,1.5
2016-12-19,1.25
2016-12-20,1.5
2016-12-21,1.5
2016-12-22,1.625
2016-12-23,1.5
2016-12-24,1.625
2016-12-25,1.5
2016-12-26,1.375
2016-12-27,1.0
2016-12-28,1.125
2016-12-29,1.125
2016-12-30,1.0
2016-12-31,1.875
2017-01-01,1.625
2017-01-02,1.5
2017-01-03,2.125
2017-01-04,2.0
2017-01-05,1.875
2017-01-06,1.75
2017-01-07,1.5
2017-01-08,1.75
2017-01-09,1.5
2017-01-10,1.375
2017-01-11,1.5
2017-01-12,4.125
2017-01-13,3.5
2017-01-14,2.125
2017-01-15,1.875
2017-01-16,3.625
2017-01-17,2.25
2017-01-18,1.625
2017-01-19,2.0
2017-01-20,2.125
2017-01-21,3.375
2017-01-22,3.5
2017-01-23,2.625
2017-01-24,2.125
2017-01-25,2.25
2017-01-26,2.375
2017-01-27,2.625
2017-01-28,3.125
2017-01-29,4.375
2017-01-30,3.375
2017-01-31,4.875
2017-02-01,5.875
2017-02-02,4.75
2017-02-03,3.75
2017-02-04,5.875
2017-02-05,11.375
2017-02-06,7.75
2017-02-07,5.5
2017-02-08,4.25
2017-02-09,8.25
2017-02-10,10.125
2017-02-11,5.375
2017-02-12,5.875
2017-02-13,3.75
2017-02-14,3.25
2017-02-15,3.5
2017-02-16,3.75
2017-02-17,4.125
2017-02-18,3.625
2017-02-19,3.875
2017-02-20,4.625
2017-02-21,9.625
2017-02-22,9.125
2017-02-23,5.75
2017-02-24,6.0
2017-02-25,5.75
2017-02-26,7.375
2017-02-27,5.0
2017-02-28,5.25
2017-03-01,5.3125
2017-03-02,9.0
2017-03-03,6.6875
2017-03-04,5.25
2017-03-05,5.1875
2017-03-06,5.75
2017-03-07,3.9375
2017-03-08,4.125
2017-03-09,4.0625
2017-03-10,3.8125
2017-03-11,4.875
2017-03-12,4.1875
2017-03-13,4.125
2017-03-14,4.875
2017-03-15,5.0625
2017-03-16,4.125
2017-03-17,3.8125
2017-03-18,4.875
2017-03-19,4.8125
2017-03-20,10.0625
2017-03-21,9.25
2017-03-22,5.9375
2017-03-23,5.9375
2017-03-24,6.8125
2017-03-25,5.1875
2017-03-26,6.9375
2017-03-27,6.0625
2017-03-28,7.0
2017-03-29,6.1875
2017-03-30,4.9375
2017-03-31,4.875
2017-04-01,4.9375
2017-04-02,7.0
2017-04-03,6.0
2017-04-04,7.0
2017-04-05,8.0
2017-04-06,5.0
2017-04-07,5.0
2017-04-08,7.0
2017-04-09,8.0
2017-04-10,8.0
2017-04-11,7.0
2017-04-12,6.0
2017-04-13,6.0
2017-04-14,11.0
2017-04-15,8.0
2017-04-16,7.0
2017-04-17,10.0
2017-04-18,14.0
2017-04-19,14.0
2017-04-20,16.0
2017-04-21,22.0
2017-04-22,22.0
2017-04-23,94.0
2017-04-24,90.0
2017-04-25,52.0
2017-04-26,38.0
2017-04-27,34.0
2017-04-28,34.0
2017-04-29,34.0
2017-04-30,35.0
2017-05-01,40.0
2017-05-02,31.0
2017-05-03,81.0
2017-05-04,86.0
2017-05-05,44.0
2017-05-06,36.0
2017-05-07,100.0
2017-05-08,42.0
2017-05-09,28.0
2017-05-10,24.0
2017-05-11,10.0
2017-05-12,7.0
2017-05-13,6.0
2017-05-14,6.0
2017-05-15,5.0
2017-05-16,3.0
2017-05-17,3.0
2017-05-18,4.0
2017-05-19,4.0
2017-05-20,3.0
2017-05-21,2.0
2017-05-22,2.0
2017-05-23,2.0
2017-05-24,2.0
2017-05-25,2.0
2017-05-26,1.0
2017-05-27,2.0
2017-05-28,1.0
2017-05-29,1.0
2017-05-30,1.0
2017-05-31,1.0
2017-06-01,1.0
2017-06-02,1.0
2017-06-03,2.0
