date,obama russia
2016-07-05,0.39985590778097985
2016-07-06,0.39985590778097985
2016-07-07,0.7197406340057637
2016-07-08,0.9596541786743515
2016-07-09,1.1195965417867435
2016-07-10,0.7997118155619597
2016-07-11,1.0396253602305476
2016-07-12,0.8796829971181557
2016-07-13,0.7197406340057637
2016-07-14,0.7997118155619597
2016-07-15,1.3595100864553313
2016-07-16,0.8796829971181557
2016-07-17,0.7197406340057637
2016-07-18,0.6397694524495677
2016-07-19,1.5194524495677233
2016-07-20,0.47982708933717577
2016-07-21,1.1195965417867435
2016-07-22,0.7997118155619597
2016-07-23,0.7997118155619597
2016-07-24,0.5597982708933718
2016-07-25,1.1195965417867435
2016-07-26,2.319164265129683
2016-07-27,5.75792507204611
2016-07-28,7.437319884726225
2016-07-29,2.239193083573487
2016-07-30,1.9992795389048992
2016-07-31,1.1195965417867435
2016-08-01,1.6793948126801153
2016-08-02,1.5194524495677233
2016-08-03,1.2795389048991355
2016-08-04,1.1995677233429396
2016-08-05,1.6793948126801153
2016-08-06,0.7997118155619597
2016-08-07,0.31988472622478387
2016-08-08,1.0396253602305476
2016-08-09,0.7197406340057637
2016-08-10,1.0396253602305476
2016-08-11,0.9596541786743515
2016-08-12,0.7197406340057637
2016-08-13,0.7997118155619597
2016-08-14,1.5194524495677233
2016-08-15,1.2795389048991355
2016-08-16,1.4394812680115274
2016-08-17,0.39985590778097985
2016-08-18,0.6397694524495677
2016-08-19,1.2795389048991355
2016-08-20,1.0396253602305476
2016-08-21,0.7997118155619597
2016-08-22,0.5597982708933718
2016-08-23,0.6397694524495677
2016-08-24,0.7197406340057637
2016-08-25,1.2795389048991355
2016-08-26,1.0396253602305476
2016-08-27,0.39985590778097985
2016-08-28,0.5597982708933718
2016-08-29,0.23991354466858789
2016-08-30,0.31988472622478387
2016-08-31,1.4394812680115274
2016-09-01,0.47982708933717577
2016-09-02,0.31988472622478387
2016-09-03,1.0396253602305476
2016-09-04,1.1195965417867435
2016-09-05,2.239193083573487
2016-09-06,1.919308357348703
2016-09-07,1.1995677233429396
2016-09-08,2.878962536023055
2016-09-09,1.6793948126801153
2016-09-10,1.6793948126801153
2016-09-11,0.8796829971181557
2016-09-12,0.47982708933717577
2016-09-13,1.1995677233429396
2016-09-14,1.3595100864553313
2016-09-15,1.5194524495677233
2016-09-16,1.2795389048991355
2016-09-17,1.0396253602305476
2016-09-18,1.0396253602305476
2016-09-19,1.3595100864553313
2016-09-20,1.5194524495677233
2016-09-21,1.9992795389048992
2016-09-22,1.1195965417867435
2016-09-23,0.9596541786743515
2016-09-24,0.47982708933717577
2016-09-25,1.1995677233429396
2016-09-26,1.1195965417867435
2016-09-27,2.0792507204610953
2016-09-28,1.5994236311239194
2016-09-29,1.3595100864553313
2016-09-30,1.2795389048991355
2016-10-01,1.9996397694524495
2016-10-02,0.9398414985590778
2016-10-03,1.2197406340057637
2016-10-04,2.159582132564841
2016-10-05,3.159221902017291
2016-10-06,4.299351585014409
2016-10-07,4.459293948126801
2016-10-08,3.0194524495677233
2016-10-09,2.6195965417867435
2016-10-10,2.7395533141210375
2016-10-11,2.4394812680115274
2016-10-12,4.779178674351585
2016-10-13,5.0990634005763695
2016-10-14,6.498919308357349
2016-10-15,8.498559077809798
2016-10-16,7.018731988472623
2016-10-17,4.779178674351585
2016-10-18,5.338976945244957
2016-10-19,4.659221902017292
2016-10-20,5.039265129682997
2016-10-21,4.079250720461095
2016-10-22,3.499279538904899
2016-10-23,2.3195244956772334
2016-10-24,3.1394092219020173
2016-10-25,1.8796829971181557
2016-10-26,2.9394812680115274
2016-10-27,2.9394812680115274
2016-10-28,1.8195244956772334
2016-10-29,1.7197406340057637
2016-10-30,2.079610951008646
2016-10-31,1.7795389048991355
2016-11-01,2.0396253602305476
2016-11-02,3.0
2016-11-03,2.0
2016-11-04,1.0
2016-11-05,2.0
2016-11-06,1.0
2016-11-07,3.0
2016-11-08,3.0
2016-11-09,9.0
2016-11-10,7.0
2016-11-11,5.0
2016-11-12,3.0
2016-11-13,3.0
2016-11-14,3.0
2016-11-15,3.0
2016-11-16,1.0
2016-11-17,2.0
2016-11-18,3.0
2016-11-19,1.0
2016-11-20,2.0
2016-11-21,2.0
2016-11-22,2.0
2016-11-23,2.0
2016-11-24,1.0
2016-11-25,1.0
2016-11-26,2.0
2016-11-27,2.0
2016-11-28,1.0
2016-11-29,1.0
2016-11-30,1.0
2016-12-01,1.0
2016-12-02,2.0
2016-12-03,1.0
2016-12-04,1.0
2016-12-05,0.0
2016-12-06,1.0
2016-12-07,1.0
2016-12-08,1.0
2016-12-09,7.0
2016-12-10,9.0
2016-12-11,6.0
2016-12-12,4.0
2016-12-13,7.0
2016-12-14,6.0
2016-12-15,5.0
2016-12-16,56.0
2016-12-17,31.0
2016-12-18,11.0
2016-12-19,8.0
2016-12-20,8.0
2016-12-21,3.0
2016-12-22,4.0
2016-12-23,3.0
2016-12-24,2.0
2016-12-25,3.0
2016-12-26,3.0
2016-12-27,2.0
2016-12-28,7.0
2016-12-29,60.0
2016-12-30,100.0
2016-12-31,70.0
2017-01-01,20.0
2017-01-02,9.0
2017-01-03,5.0
2017-01-04,11.0
2017-01-05,7.0
2017-01-06,6.0
2017-01-07,6.0
2017-01-08,5.0
2017-01-09,5.0
2017-01-10,5.0
2017-01-11,26.0
2017-01-12,6.0
2017-01-13,9.0
2017-01-14,6.0
2017-01-15,5.0
2017-01-16,4.0
2017-01-17,3.0
2017-01-18,3.0
2017-01-19,6.0
2017-01-20,8.0
2017-01-21,4.0
2017-01-22,3.0
2017-01-23,4.0
2017-01-24,3.0
2017-01-25,2.0
2017-01-26,1.0
2017-01-27,2.0
2017-01-28,2.0
2017-01-29,2.0
2017-01-30,2.0
2017-01-31,2.0
2017-02-01,1.0
2017-02-02,1.0
2017-02-03,2.0
2017-02-04,1.0
2017-02-05,1.0
2017-02-06,1.0
2017-02-07,2.0
2017-02-08,1.0
2017-02-09,1.0
2017-02-10,2.0
2017-02-11,1.0
2017-02-12,2.0
2017-02-13,1.0
2017-02-14,5.0
2017-02-15,12.0
2017-02-16,7.0
2017-02-17,4.0
2017-02-18,2.0
2017-02-19,2.0
2017-02-20,1.0
2017-02-21,1.0
2017-02-22,1.0
2017-02-23,2.0
2017-02-24,2.0
2017-02-25,2.0
2017-02-26,1.0
2017-02-27,1.0
2017-02-28,3.0
2017-03-01,0.783695652173913
2017-03-02,10.728260869565217
2017-03-03,8.255434782608695
2017-03-04,9.491847826086957
2017-03-05,6.404347826086957
2017-03-06,4.411413043478261
2017-03-07,2.776630434782609
2017-03-08,2.4184782608695654
2017-03-09,2.0402173913043478
2017-03-10,1.9929347826086956
2017-03-11,0.9255434782608696
2017-03-12,1.6619565217391306
2017-03-13,1.1619565217391306
2017-03-14,1.6619565217391306
2017-03-15,1.4456521739130435
2017-03-16,0.9255434782608696
2017-03-17,1.0201086956521739
2017-03-18,0.8309782608695653
2017-03-19,1.2565217391304349
2017-03-20,2.0875
2017-03-21,2.5875
2017-03-22,2.276630434782609
2017-03-23,2.323913043478261
2017-03-24,2.2293478260869564
2017-03-25,1.2565217391304349
2017-03-26,0.7364130434782609
2017-03-27,2.0875
2017-03-28,1.9456521739130435
2017-03-29,2.182065217391304
2017-03-30,3.0130434782608697
2017-03-31,2.323913043478261
2017-04-01,1.7565217391304349
2017-04-02,2.269565217391304
2017-04-03,1.6076086956521738
2017-04-04,3.2152173913043476
2017-04-05,2.3641304347826084
2017-04-06,1.6076086956521738
2017-04-07,9.078260869565216
2017-04-08,3.9717391304347824
2017-04-09,1.7967391304347826
2017-04-10,2.5532608695652175
2017-04-11,2.742391304347826
2017-04-12,2.742391304347826
2017-04-13,1.9858695652173912
2017-04-14,1.891304347826087
2017-04-15,1.134782608695652
2017-04-16,1.4184782608695652
2017-04-17,2.3641304347826084
2017-04-18,1.4184782608695652
2017-04-19,1.134782608695652
2017-04-20,0.7565217391304347
2017-04-21,0.7565217391304347
2017-04-22,1.5130434782608695
2017-04-23,1.0402173913043478
2017-04-24,0.851086956521739
2017-04-25,1.134782608695652
2017-04-26,0.851086956521739
2017-04-27,1.5130434782608695
2017-04-28,1.2293478260869564
2017-04-29,0.567391304347826
2017-04-30,1.6076086956521738
2017-05-01,0.6619565217391304
2017-05-02,0.567391304347826
2017-05-03,1.0402173913043478
2017-05-04,1.134782608695652
2017-05-05,1.2293478260869564
2017-05-06,1.2293478260869564
2017-05-07,0.6619565217391304
2017-05-08,0.851086956521739
2017-05-09,1.3239130434782609
2017-05-10,2.6478260869565218
2017-05-11,1.891304347826087
2017-05-12,1.4184782608695652
2017-05-13,1.891304347826087
2017-05-14,0.851086956521739
2017-05-15,0.567391304347826
2017-05-16,3.404347826086956
2017-05-17,5.863043478260869
2017-05-18,5.673913043478261
2017-05-19,3.404347826086956
2017-05-20,2.269565217391304
2017-05-21,2.4586956521739127
2017-05-22,1.891304347826087
2017-05-23,2.742391304347826
2017-05-24,1.2293478260869564
2017-05-25,1.5130434782608695
2017-05-26,1.3239130434782609
2017-05-27,1.9858695652173912
2017-05-28,1.7967391304347826
2017-05-29,1.134782608695652
2017-05-30,1.7967391304347826
2017-05-31,2.269565217391304
2017-06-01,2.269565217391304
2017-06-02,1.4184782608695652
2017-06-03,0.851086956521739
