date,donald trump cake
2016-11-23,0.4931506849315068
2016-11-24,0.9863013698630136
2016-11-25,1.4794520547945205
2016-11-26,0.9863013698630136
2016-11-27,1.4794520547945205
2016-11-28,1.4794520547945205
2016-11-29,2.958904109589041
2016-11-30,1.9726027397260273
2016-12-01,0.0
2016-12-02,3.9452054794520546
2016-12-03,0.0
2016-12-04,0.9863013698630136
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.4931506849315068
2016-12-08,2.4657534246575343
2016-12-09,1.4794520547945205
2016-12-10,1.9726027397260273
2016-12-11,4.438356164383562
2016-12-12,2.958904109589041
2016-12-13,1.4794520547945205
2016-12-14,0.0
2016-12-15,1.4794520547945205
2016-12-16,1.4794520547945205
2016-12-17,0.9863013698630136
2016-12-18,0.0
2016-12-19,1.4794520547945205
2016-12-20,0.0
2016-12-21,2.4657534246575343
2016-12-22,0.9863013698630136
2016-12-23,0.9863013698630136
2016-12-24,0.9863013698630136
2016-12-25,1.9726027397260273
2016-12-26,0.0
2016-12-27,0.9863013698630136
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,2.4657534246575343
2016-12-31,3.4520547945205475
2017-01-01,0.0
2017-01-02,0.9863013698630136
2017-01-03,1.4794520547945205
2017-01-04,1.9726027397260273
2017-01-05,1.4794520547945205
2017-01-06,1.4794520547945205
2017-01-07,1.4794520547945205
2017-01-08,0.0
2017-01-09,3.4520547945205475
2017-01-10,0.4931506849315068
2017-01-11,6.410958904109589
2017-01-12,4.438356164383562
2017-01-13,0.4931506849315068
2017-01-14,0.9863013698630136
2017-01-15,0.9863013698630136
2017-01-16,3.4520547945205475
2017-01-17,3.4520547945205475
2017-01-18,1.4794520547945205
2017-01-19,1.9726027397260273
2017-01-20,9.36986301369863
2017-01-21,13.80821917808219
2017-01-22,20.219178082191778
2017-01-23,18.73972602739726
2017-01-24,5.424657534246575
2017-01-25,6.410958904109589
2017-01-26,3.4520547945205475
2017-01-27,4.438356164383562
2017-01-28,3.4520547945205475
2017-01-29,6.410958904109589
2017-01-30,6.410958904109589
2017-01-31,4.931506849315069
2017-02-01,1.9726027397260273
2017-02-02,6.410958904109589
2017-02-03,1.9726027397260273
2017-02-04,4.931506849315069
2017-02-05,1.4794520547945205
2017-02-06,1.9726027397260273
2017-02-07,3.4520547945205475
2017-02-08,1.4794520547945205
2017-02-09,0.0
2017-02-10,2.958904109589041
2017-02-11,3.9452054794520546
2017-02-12,1.4794520547945205
2017-02-13,3.9452054794520546
2017-02-14,1.9726027397260273
2017-02-15,4.438356164383562
2017-02-16,1.9726027397260273
2017-02-17,2.958904109589041
2017-02-18,2.4657534246575343
2017-02-19,3.4520547945205475
2017-02-20,2.958904109589041
2017-02-21,1.9726027397260273
2017-02-22,1.4794520547945205
2017-02-23,1.4794520547945205
2017-02-24,2.958904109589041
2017-02-25,0.9863013698630136
2017-02-26,1.4794520547945205
2017-02-27,1.9726027397260273
2017-02-28,1.9726027397260273
2017-03-01,1.2397260273972601
2017-03-02,0.7465753424657534
2017-03-03,0.5
2017-03-04,0.9931506849315068
2017-03-05,1.4931506849315068
2017-03-06,1.2465753424657535
2017-03-07,0.7465753424657534
2017-03-08,1.4863013698630136
2017-03-09,0.7465753424657534
2017-03-10,0.0
2017-03-11,1.7328767123287672
2017-03-12,1.2397260273972601
2017-03-13,0.5
2017-03-14,0.7465753424657534
2017-03-15,1.7397260273972601
2017-03-16,1.2397260273972601
2017-03-17,1.4863013698630136
2017-03-18,1.2397260273972601
2017-03-19,0.9931506849315068
2017-03-20,1.2397260273972601
2017-03-21,0.5
2017-03-22,0.5
2017-03-23,1.2397260273972601
2017-03-24,0.9931506849315068
2017-03-25,2.7260273972602738
2017-03-26,1.7397260273972601
2017-03-27,1.4863013698630136
2017-03-28,0.5
2017-03-29,1.4863013698630136
2017-03-30,0.7465753424657534
2017-03-31,0.9931506849315068
2017-04-01,1.7328767123287672
2017-04-02,1.0
2017-04-03,1.0
2017-04-04,2.0
2017-04-05,1.0
2017-04-06,1.0
2017-04-07,2.0
2017-04-08,0.0
2017-04-09,1.0
2017-04-10,1.0
2017-04-11,1.0
2017-04-12,100.0
2017-04-13,50.0
2017-04-14,17.0
2017-04-15,13.0
2017-04-16,17.0
2017-04-17,9.0
2017-04-18,8.0
2017-04-19,3.0
2017-04-20,4.0
2017-04-21,2.0
2017-04-22,3.0
2017-04-23,1.0
2017-04-24,2.0
2017-04-25,1.0
2017-04-26,1.0
2017-04-27,2.0
2017-04-28,2.0
2017-04-29,1.0
2017-04-30,2.0
2017-05-01,2.0
2017-05-02,2.0
2017-05-03,2.0
2017-05-04,1.0
2017-05-05,1.0
2017-05-06,2.0
2017-05-07,6.0
2017-05-08,1.0
2017-05-09,1.0
2017-05-10,2.0
2017-05-11,2.0
2017-05-12,1.0
2017-05-13,0.0
2017-05-14,1.0
2017-05-15,1.0
2017-05-16,3.0
2017-05-17,2.0
2017-05-18,2.0
2017-05-19,2.0
2017-05-20,1.0
2017-05-21,1.0
2017-05-22,1.0
2017-05-23,1.0
2017-05-24,1.0
2017-05-25,1.0
2017-05-26,3.0
2017-05-27,2.0
2017-05-28,1.0
2017-05-29,0.0
2017-05-30,1.0
2017-05-31,2.0
2017-06-01,1.0
2017-06-02,1.0
2017-06-03,1.0
