date,bitcoin
2017-01-12,24.53785644051131
2017-01-13,19.630285152409048
2017-01-14,18.92920353982301
2017-01-15,17.877581120943955
2017-01-16,17.176499508357917
2017-01-17,18.92920353982301
2017-01-18,18.578662733529992
2017-01-19,17.176499508357917
2017-01-20,15.774336283185841
2017-01-21,16.47541789577188
2017-01-22,15.423795476892822
2017-01-23,16.47541789577188
2017-01-24,16.47541789577188
2017-01-25,16.12487708947886
2017-01-26,16.47541789577188
2017-01-27,16.12487708947886
2017-01-28,14.722713864306785
2017-01-29,14.722713864306785
2017-01-30,15.774336283185841
2017-01-31,16.47541789577188
2017-02-01,17.176499508357917
2017-02-02,17.877581120943955
2017-02-03,18.228121927236973
2017-02-04,16.8259587020649
2017-02-05,16.12487708947886
2017-02-06,17.176499508357917
2017-02-07,17.877581120943955
2017-02-08,17.877581120943955
2017-02-09,18.92920353982301
2017-02-10,17.877581120943955
2017-02-11,17.176499508357917
2017-02-12,16.8259587020649
2017-02-13,17.176499508357917
2017-02-14,16.12487708947886
2017-02-15,15.774336283185841
2017-02-16,16.12487708947886
2017-02-17,17.877581120943955
2017-02-18,16.8259587020649
2017-02-19,16.12487708947886
2017-02-20,15.774336283185841
2017-02-21,19.27974434611603
2017-02-22,19.27974434611603
2017-02-23,20.681907571288104
2017-02-24,24.53785644051131
2017-02-25,21.032448377581122
2017-02-26,17.527040314650936
2017-02-27,19.27974434611603
2017-02-28,19.630285152409048
2017-03-01,19.990412979351035
2017-03-02,24.268928220255653
2017-03-03,32.80014749262537
2017-03-04,26.82055063913471
2017-03-05,21.691494591937072
2017-03-06,23.74311701081613
2017-03-07,23.918387413962634
2017-03-08,25.294739429695184
2017-03-09,23.067846607669615
2017-03-10,29.722713864306783
2017-03-11,28.021632251720746
2017-03-12,21.691494591937072
2017-03-13,21.866764995083578
2017-03-14,21.01622418879056
2017-03-15,20.16568338249754
2017-03-16,20.840953785644054
2017-03-17,21.866764995083578
2017-03-18,24.944198623402166
2017-03-19,22.717305801376597
2017-03-20,21.366764995083578
2017-03-21,21.366764995083578
2017-03-22,20.840953785644054
2017-03-23,20.840953785644054
2017-03-24,21.691494591937072
2017-03-25,22.217305801376597
2017-03-26,18.789331366764998
2017-03-27,19.315142576204522
2017-03-28,19.139872173058016
2017-03-29,19.139872173058016
2017-03-30,17.93879056047198
2017-03-31,18.464601769911503
2017-04-01,17.43879056047198
2017-04-02,18.0
2017-04-03,19.0
2017-04-04,19.0
2017-04-05,19.0
2017-04-06,18.0
2017-04-07,18.0
2017-04-08,17.0
2017-04-09,18.0
2017-04-10,19.0
2017-04-11,19.0
2017-04-12,19.0
2017-04-13,19.0
2017-04-14,18.0
2017-04-15,16.0
2017-04-16,18.0
2017-04-17,19.0
2017-04-18,19.0
2017-04-19,19.0
2017-04-20,19.0
2017-04-21,18.0
2017-04-22,17.0
2017-04-23,17.0
2017-04-24,18.0
2017-04-25,20.0
2017-04-26,21.0
2017-04-27,21.0
2017-04-28,21.0
2017-04-29,20.0
2017-04-30,19.0
2017-05-01,24.0
2017-05-02,26.0
2017-05-03,26.0
2017-05-04,32.0
2017-05-05,31.0
2017-05-06,27.0
2017-05-07,26.0
2017-05-08,30.0
2017-05-09,37.0
2017-05-10,35.0
2017-05-11,38.0
2017-05-12,46.0
2017-05-13,48.0
2017-05-14,40.0
2017-05-15,57.0
2017-05-16,53.0
2017-05-17,45.0
2017-05-18,39.0
2017-05-19,43.0
2017-05-20,42.0
2017-05-21,43.0
2017-05-22,67.0
2017-05-23,72.0
2017-05-24,76.0
2017-05-25,100.0
2017-05-26,81.0
2017-05-27,69.0
2017-05-28,53.0
2017-05-29,52.0
2017-05-30,52.0
2017-05-31,50.0
2017-06-01,49.0
2017-06-02,44.0
2017-06-03,41.0
