date,obama pizza
2016-07-20,19.05685618729097
2016-07-21,7.725752508361204
2016-07-22,9.785953177257525
2016-07-23,15.451505016722408
2016-07-24,22.14715719063545
2016-07-25,9.270903010033445
2016-07-26,24.207357859531772
2016-07-27,14.936454849498327
2016-07-28,26.267558528428093
2016-07-29,17.51170568561873
2016-07-30,8.755852842809364
2016-07-31,17.51170568561873
2016-08-01,14.936454849498327
2016-08-02,22.662207357859533
2016-08-03,19.05685618729097
2016-08-04,5.665551839464883
2016-08-05,17.51170568561873
2016-08-06,20.08695652173913
2016-08-07,11.331103678929766
2016-08-08,11.331103678929766
2016-08-09,9.270903010033445
2016-08-10,9.270903010033445
2016-08-11,19.05685618729097
2016-08-12,15.451505016722408
2016-08-13,13.391304347826086
2016-08-14,22.14715719063545
2016-08-15,15.451505016722408
2016-08-16,3.6053511705685617
2016-08-17,9.270903010033445
2016-08-18,3.6053511705685617
2016-08-19,9.785953177257525
2016-08-20,14.936454849498327
2016-08-21,8.755852842809364
2016-08-22,7.210702341137123
2016-08-23,5.665551839464883
2016-08-24,5.665551839464883
2016-08-25,14.936454849498327
2016-08-26,4.120401337792642
2016-08-27,6.695652173913043
2016-08-28,10.816053511705686
2016-08-29,8.755852842809364
2016-08-30,3.6053511705685617
2016-08-31,5.665551839464883
2016-09-01,7.210702341137123
2016-09-02,5.665551839464883
2016-09-03,8.755852842809364
2016-09-04,14.936454849498327
2016-09-05,11.331103678929766
2016-09-06,10.816053511705686
2016-09-07,9.270903010033445
2016-09-08,16.48160535117057
2016-09-09,11.331103678929766
2016-09-10,14.936454849498327
2016-09-11,16.48160535117057
2016-09-12,3.6053511705685617
2016-09-13,12.361204013377925
2016-09-14,3.6053511705685617
2016-09-15,10.816053511705686
2016-09-16,9.270903010033445
2016-09-17,12.361204013377925
2016-09-18,12.361204013377925
2016-09-19,3.6053511705685617
2016-09-20,8.755852842809364
2016-09-21,8.755852842809364
2016-09-22,7.210702341137123
2016-09-23,12.876254180602006
2016-09-24,10.301003344481606
2016-09-25,16.48160535117057
2016-09-26,5.150501672240803
2016-09-27,12.361204013377925
2016-09-28,10.816053511705686
2016-09-29,12.361204013377925
2016-09-30,11.331103678929766
2016-10-01,10.180602006688963
2016-10-02,6.862876254180602
2016-10-03,9.10535117056856
2016-10-04,5.30267558528428
2016-10-05,6.075250836120402
2016-10-06,13.953177257525084
2016-10-07,7.377926421404682
2016-10-08,8.150501672240804
2016-10-09,7.090301003344481
2016-10-10,7.408026755852843
2016-10-11,8.877926421404682
2016-10-12,8.908026755852843
2016-10-13,13.408026755852843
2016-10-14,10.10535117056856
2016-10-15,14.680602006688963
2016-10-16,14.923076923076923
2016-10-17,11.225752508361204
2016-10-18,4.30267558528428
2016-10-19,18.225752508361204
2016-10-20,3.802675585284281
2016-10-21,8.075250836120402
2016-10-22,15.983277591973245
2016-10-23,10.120401337792643
2016-10-24,7.877926421404682
2016-10-25,6.8478260869565215
2016-10-26,7.8478260869565215
2016-10-27,9.650501672240804
2016-10-28,13.740802675585284
2016-10-29,8.120401337792643
2016-10-30,12.180602006688963
2016-10-31,8.908026755852843
2016-11-01,8.680602006688963
2016-11-02,9.0
2016-11-03,18.0
2016-11-04,22.0
2016-11-05,18.0
2016-11-06,28.0
2016-11-07,33.0
2016-11-08,43.0
2016-11-09,55.0
2016-11-10,74.0
2016-11-11,59.0
2016-11-12,47.0
2016-11-13,50.0
2016-11-14,28.0
2016-11-15,52.0
2016-11-16,52.0
2016-11-17,51.0
2016-11-18,45.0
2016-11-19,38.0
2016-11-20,26.0
2016-11-21,24.0
2016-11-22,21.0
2016-11-23,21.0
2016-11-24,16.0
2016-11-25,20.0
2016-11-26,32.0
2016-11-27,31.0
2016-11-28,34.0
2016-11-29,14.0
2016-11-30,23.0
2016-12-01,16.0
2016-12-02,16.0
2016-12-03,8.0
2016-12-04,16.0
2016-12-05,21.0
2016-12-06,14.0
2016-12-07,9.0
2016-12-08,29.0
2016-12-09,15.0
2016-12-10,14.0
2016-12-11,10.0
2016-12-12,14.0
2016-12-13,9.0
2016-12-14,9.0
2016-12-15,12.0
2016-12-16,19.0
2016-12-17,14.0
2016-12-18,4.0
2016-12-19,7.0
2016-12-20,18.0
2016-12-21,7.0
2016-12-22,11.0
2016-12-23,18.0
2016-12-24,9.0
2016-12-25,7.0
2016-12-26,14.0
2016-12-27,13.0
2016-12-28,15.0
2016-12-29,17.0
2016-12-30,23.0
2016-12-31,17.0
2017-01-01,15.0
2017-01-02,6.0
2017-01-03,12.0
2017-01-04,22.0
2017-01-05,11.0
2017-01-06,25.0
2017-01-07,22.0
2017-01-08,10.0
2017-01-09,7.0
2017-01-10,12.0
2017-01-11,54.0
2017-01-12,32.0
2017-01-13,38.0
2017-01-14,12.0
2017-01-15,23.0
2017-01-16,17.0
2017-01-17,17.0
2017-01-18,17.0
2017-01-19,32.0
2017-01-20,100.0
2017-01-21,86.0
2017-01-22,37.0
2017-01-23,35.0
2017-01-24,22.0
2017-01-25,20.0
2017-01-26,22.0
2017-01-27,14.0
2017-01-28,10.0
2017-01-29,31.0
2017-01-30,23.0
2017-01-31,15.0
2017-02-01,17.0
2017-02-02,17.0
2017-02-03,16.0
2017-02-04,15.0
2017-02-05,21.0
2017-02-06,13.0
2017-02-07,20.0
2017-02-08,8.0
2017-02-09,27.0
2017-02-10,12.0
2017-02-11,8.0
2017-02-12,19.0
2017-02-13,7.0
2017-02-14,8.0
2017-02-15,12.0
2017-02-16,10.0
2017-02-17,12.0
2017-02-18,10.0
2017-02-19,16.0
2017-02-20,15.0
2017-02-21,13.0
2017-02-22,8.0
2017-02-23,17.0
2017-02-24,23.0
2017-02-25,10.0
2017-02-26,10.0
2017-02-27,13.0
2017-02-28,7.0
2017-03-01,13.154395191585273
2017-03-02,11.014274981217131
2017-03-03,6.4936138241923365
2017-03-04,19.168670172802404
2017-03-05,12.04770848985725
2017-03-06,9.767468069120962
2017-03-07,3.6337340345604807
2017-03-08,12.041322314049587
2017-03-09,9.654395191585273
2017-03-10,11.374154770848985
2017-03-11,15.714876033057852
2017-03-12,8.300901577761081
2017-03-13,8.520661157024794
2017-03-14,5.633734034560481
2017-03-15,7.520661157024794
2017-03-16,6.380540946656649
2017-03-17,11.867768595041323
2017-03-18,12.007888805409467
2017-03-19,11.154395191585273
2017-03-20,7.154395191585274
2017-03-21,6.767468069120961
2017-03-22,9.660781367392937
2017-03-23,9.267468069120962
2017-03-24,7.980841472577009
2017-03-25,5.413974455296769
2017-03-26,7.1607813673929375
2017-03-27,10.020661157024794
2017-03-28,6.767468069120961
2017-03-29,5.874154770848985
2017-03-30,1.4936138241923365
2017-03-31,4.987227648384673
2017-04-01,6.0
2017-04-02,3.4139744552967692
2017-04-03,7.254695717505634
2017-04-04,5.761081893313298
2017-04-05,5.761081893313298
2017-04-06,8.74830954169797
2017-04-07,15.149511645379414
2017-04-08,8.534936138241923
2017-04-09,20.697220135236662
2017-04-10,8.74830954169797
2017-04-11,5.974455296769346
2017-04-12,5.974455296769346
2017-04-13,2.987227648384673
2017-04-14,8.321562734785875
2017-04-15,3.627347858752817
2017-04-16,7.041322314049586
2017-04-17,7.681442524417731
2017-04-18,8.534936138241923
2017-04-19,11.308790383170548
2017-04-20,7.254695717505634
2017-04-21,6.187828700225395
2017-04-22,5.120961682945154
2017-04-23,6.6145755071374905
2017-04-24,4.267468069120961
2017-04-25,5.761081893313298
2017-04-26,5.54770848985725
2017-04-27,10.02854996243426
2017-04-28,5.974455296769346
2017-04-29,3.4139744552967692
2017-04-30,6.8279489105935385
2017-05-01,6.401202103681443
2017-05-02,8.74830954169797
2017-05-03,2.773854244928625
2017-05-04,11.522163786626596
2017-05-05,4.480841472577009
2017-05-06,13.442524417731029
2017-05-07,5.120961682945154
2017-05-08,4.267468069120961
2017-05-09,5.761081893313298
2017-05-10,7.254695717505634
2017-05-11,4.267468069120961
2017-05-12,2.987227648384673
2017-05-13,15.149511645379414
2017-05-14,6.8279489105935385
2017-05-15,4.267468069120961
2017-05-16,5.761081893313298
2017-05-17,0.0
2017-05-18,5.761081893313298
2017-05-19,11.948910593538692
2017-05-20,6.8279489105935385
2017-05-21,0.0
2017-05-22,2.773854244928625
2017-05-23,7.041322314049586
2017-05-24,7.254695717505634
2017-05-25,2.987227648384673
2017-05-26,4.694214876033057
2017-05-27,5.334335086401202
2017-05-28,5.334335086401202
2017-05-29,4.480841472577009
2017-05-30,2.987227648384673
2017-05-31,8.74830954169797
2017-06-01,13.229151014274981
2017-06-02,6.187828700225395
2017-06-03,3.4139744552967692
