date,jared kushner
2016-09-02,0.4188157623272127
2016-09-03,0.5584210164362836
2016-09-04,0.4188157623272127
2016-09-05,0.4188157623272127
2016-09-06,0.4188157623272127
2016-09-07,0.5584210164362836
2016-09-08,0.4188157623272127
2016-09-09,0.2792105082181418
2016-09-10,0.2792105082181418
2016-09-11,0.5584210164362836
2016-09-12,0.6980262705453545
2016-09-13,0.2792105082181418
2016-09-14,0.6980262705453545
2016-09-15,0.9772367787634962
2016-09-16,0.8376315246544254
2016-09-17,0.5584210164362836
2016-09-18,0.2792105082181418
2016-09-19,0.4188157623272127
2016-09-20,0.1396052541090709
2016-09-21,0.2792105082181418
2016-09-22,0.2792105082181418
2016-09-23,0.2792105082181418
2016-09-24,0.1396052541090709
2016-09-25,0.4188157623272127
2016-09-26,0.4188157623272127
2016-09-27,1.5356577951997799
2016-09-28,0.4188157623272127
2016-09-29,0.5584210164362836
2016-09-30,0.6980262705453545
2016-10-01,0.6799738669967677
2016-10-02,0.8195791211058386
2016-10-03,0.6799738669967677
2016-10-04,0.5403686128876968
2016-10-05,0.06980262705453545
2016-10-06,0.6799738669967677
2016-10-07,0.6101712399422323
2016-10-08,1.028987002269445
2016-10-09,3.1387112303142835
2016-10-10,5.527645966577264
2016-10-11,2.3191321092084447
2016-10-12,1.6391582422116773
2016-10-13,1.6391582422116773
2016-10-14,1.7089608692662128
2016-10-15,1.028987002269445
2016-10-16,1.4995529881026064
2016-10-17,4.097895605529193
2016-10-18,2.5285399903720513
2016-10-19,1.4995529881026064
2016-10-20,1.9183687504298188
2016-10-21,1.3599477339935353
2016-10-22,1.429750361048071
2016-10-23,0.9591843752149094
2016-10-24,0.8195791211058386
2016-10-25,1.4995529881026064
2016-10-26,0.7497764940513032
2016-10-27,1.3599477339935353
2016-10-28,0.8195791211058386
2016-10-29,0.8893817481603741
2016-10-30,0.9591843752149094
2016-10-31,1.028987002269445
2016-11-01,0.9591843752149094
2016-11-02,0.8015267175572519
2016-11-03,0.8015267175572519
2016-11-04,0.8015267175572519
2016-11-05,0.8015267175572519
2016-11-06,1.6030534351145038
2016-11-07,1.6030534351145038
2016-11-08,3.2061068702290076
2016-11-09,12.82442748091603
2016-11-10,25.64885496183206
2016-11-11,29.65648854961832
2016-11-12,23.244274809160306
2016-11-13,17.633587786259543
2016-11-14,16.83206106870229
2016-11-15,26.450381679389313
2016-11-16,80.1526717557252
2016-11-17,71.33587786259542
2016-11-18,36.06870229007634
2016-11-19,21.641221374045802
2016-11-20,15.229007633587786
2016-11-21,9.618320610687023
2016-11-22,13.625954198473282
2016-11-23,14.427480916030534
2016-11-24,8.01526717557252
2016-11-25,4.809160305343512
2016-11-26,4.00763358778626
2016-11-27,4.00763358778626
2016-11-28,4.809160305343512
2016-11-29,5.6106870229007635
2016-11-30,3.2061068702290076
2016-12-01,2.404580152671756
2016-12-02,1.6030534351145038
2016-12-03,1.6030534351145038
2016-12-04,2.404580152671756
2016-12-05,4.00763358778626
2016-12-06,5.6106870229007635
2016-12-07,3.2061068702290076
2016-12-08,2.404580152671756
2016-12-09,1.6030534351145038
2016-12-10,1.6030534351145038
2016-12-11,1.6030534351145038
2016-12-12,1.6030534351145038
2016-12-13,1.6030534351145038
2016-12-14,1.6030534351145038
2016-12-15,4.00763358778626
2016-12-16,3.2061068702290076
2016-12-17,2.404580152671756
2016-12-18,2.404580152671756
2016-12-19,1.6030534351145038
2016-12-20,1.6030534351145038
2016-12-21,1.6030534351145038
2016-12-22,3.2061068702290076
2016-12-23,4.809160305343512
2016-12-24,2.404580152671756
2016-12-25,1.6030534351145038
2016-12-26,2.404580152671756
2016-12-27,2.404580152671756
2016-12-28,2.404580152671756
2016-12-29,0.8015267175572519
2016-12-30,0.8015267175572519
2016-12-31,1.6030534351145038
2017-01-01,1.6030534351145038
2017-01-02,1.6030534351145038
2017-01-03,1.6030534351145038
2017-01-04,2.404580152671756
2017-01-05,3.2061068702290076
2017-01-06,1.6030534351145038
2017-01-07,4.809160305343512
2017-01-08,6.412213740458015
2017-01-09,36.06870229007634
2017-01-10,60.916030534351144
2017-01-11,16.03053435114504
2017-01-12,9.618320610687023
2017-01-13,6.412213740458015
2017-01-14,4.809160305343512
2017-01-15,4.809160305343512
2017-01-16,5.6106870229007635
2017-01-17,4.809160305343512
2017-01-18,4.00763358778626
2017-01-19,6.412213740458015
2017-01-20,33.66412213740458
2017-01-21,35.267175572519086
2017-01-22,25.64885496183206
2017-01-23,18.435114503816795
2017-01-24,12.82442748091603
2017-01-25,11.221374045801527
2017-01-26,10.419847328244275
2017-01-27,8.816793893129772
2017-01-28,8.816793893129772
2017-01-29,9.618320610687023
2017-01-30,9.618320610687023
2017-01-31,11.221374045801527
2017-02-01,12.022900763358779
2017-02-02,9.618320610687023
2017-02-03,8.816793893129772
2017-02-04,8.816793893129772
2017-02-05,5.6106870229007635
2017-02-06,4.809160305343512
2017-02-07,4.00763358778626
2017-02-08,4.809160305343512
2017-02-09,4.809160305343512
2017-02-10,5.6106870229007635
2017-02-11,4.809160305343512
2017-02-12,5.6106870229007635
2017-02-13,4.00763358778626
2017-02-14,5.6106870229007635
2017-02-15,8.01526717557252
2017-02-16,7.213740458015267
2017-02-17,7.213740458015267
2017-02-18,7.213740458015267
2017-02-19,3.2061068702290076
2017-02-20,3.2061068702290076
2017-02-21,3.2061068702290076
2017-02-22,3.2061068702290076
2017-02-23,3.2061068702290076
2017-02-24,2.404580152671756
2017-02-25,1.6030534351145038
2017-02-26,2.404580152671756
2017-02-27,2.404580152671756
2017-02-28,2.404580152671756
2017-03-01,3.1030534351145036
2017-03-02,4.404580152671755
2017-03-03,8.908396946564885
2017-03-04,4.0038167938931295
2017-03-05,4.0038167938931295
2017-03-06,3.1030534351145036
2017-03-07,2.2022900763358777
2017-03-08,2.2022900763358777
2017-03-09,2.2022900763358777
2017-03-10,1.8015267175572518
2017-03-11,1.8015267175572518
2017-03-12,2.2022900763358777
2017-03-13,1.8015267175572518
2017-03-14,3.1030534351145036
2017-03-15,2.7022900763358777
2017-03-16,1.8015267175572518
2017-03-17,1.8015267175572518
2017-03-18,1.8015267175572518
2017-03-19,2.2022900763358777
2017-03-20,1.3015267175572518
2017-03-21,3.1030534351145036
2017-03-22,2.7022900763358777
2017-03-23,2.2022900763358777
2017-03-24,3.1030534351145036
2017-03-25,6.206106870229007
2017-03-26,4.0038167938931295
2017-03-27,45.44274809160305
2017-03-28,24.923664122137403
2017-03-29,11.110687022900763
2017-03-30,9.80916030534351
2017-03-31,4.904580152671755
2017-04-01,36.03435114503817
2017-04-02,13.0
2017-04-03,29.0
2017-04-04,17.0
2017-04-05,13.0
2017-04-06,19.0
2017-04-07,33.0
2017-04-08,27.0
2017-04-09,16.0
2017-04-10,12.0
2017-04-11,9.0
2017-04-12,9.0
2017-04-13,8.0
2017-04-14,7.0
2017-04-15,6.0
2017-04-16,44.0
2017-04-17,20.0
2017-04-18,8.0
2017-04-19,7.0
2017-04-20,5.0
2017-04-21,5.0
2017-04-22,6.0
2017-04-23,4.0
2017-04-24,16.0
2017-04-25,15.0
2017-04-26,9.0
2017-04-27,9.0
2017-04-28,7.0
2017-04-29,6.0
2017-04-30,5.0
2017-05-01,5.0
2017-05-02,6.0
2017-05-03,5.0
2017-05-04,4.0
2017-05-05,4.0
2017-05-06,4.0
2017-05-07,7.0
2017-05-08,8.0
2017-05-09,7.0
2017-05-10,5.0
2017-05-11,7.0
2017-05-12,4.0
2017-05-13,3.0
2017-05-14,3.0
2017-05-15,4.0
2017-05-16,4.0
2017-05-17,6.0
2017-05-18,6.0
2017-05-19,12.0
2017-05-20,27.0
2017-05-21,13.0
2017-05-22,9.0
2017-05-23,8.0
2017-05-24,10.0
2017-05-25,17.0
2017-05-26,94.0
2017-05-27,100.0
2017-05-28,78.0
2017-05-29,45.0
2017-05-30,42.0
2017-05-31,20.0
2017-06-01,12.0
2017-06-02,12.0
2017-06-03,10.0
