date,manafort
2016-10-02,0.0
2016-10-03,0.45700245700245706
2016-10-04,0.0
2016-10-05,0.45700245700245706
2016-10-06,0.9434889434889435
2016-10-07,0.0
2016-10-08,0.45700245700245706
2016-10-09,0.9434889434889435
2016-10-10,0.9434889434889435
2016-10-11,0.9434889434889435
2016-10-12,0.9434889434889435
2016-10-13,0.9434889434889435
2016-10-14,0.9434889434889435
2016-10-15,0.45700245700245706
2016-10-16,0.4864864864864865
2016-10-17,0.4864864864864865
2016-10-18,0.45700245700245706
2016-10-19,0.0
2016-10-20,0.9434889434889435
2016-10-21,0.9434889434889435
2016-10-22,0.0
2016-10-23,0.9434889434889435
2016-10-24,0.9434889434889435
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.9434889434889435
2016-10-29,0.9434889434889435
2016-10-30,0.9434889434889435
2016-10-31,6.1474201474201475
2016-11-01,6.604422604422605
2016-11-02,1.945945945945946
2016-11-03,0.972972972972973
2016-11-04,0.972972972972973
2016-11-05,0.972972972972973
2016-11-06,0.972972972972973
2016-11-07,0.0
2016-11-08,0.972972972972973
2016-11-09,1.945945945945946
2016-11-10,1.945945945945946
2016-11-11,1.945945945945946
2016-11-12,1.945945945945946
2016-11-13,0.972972972972973
2016-11-14,0.972972972972973
2016-11-15,0.972972972972973
2016-11-16,0.972972972972973
2016-11-17,0.972972972972973
2016-11-18,0.972972972972973
2016-11-19,0.0
2016-11-20,0.972972972972973
2016-11-21,0.0
2016-11-22,0.972972972972973
2016-11-23,0.972972972972973
2016-11-24,0.0
2016-11-25,0.0
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,0.972972972972973
2016-11-29,1.945945945945946
2016-11-30,0.972972972972973
2016-12-01,0.972972972972973
2016-12-02,0.972972972972973
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.972972972972973
2016-12-08,0.0
2016-12-09,0.972972972972973
2016-12-10,0.972972972972973
2016-12-11,0.972972972972973
2016-12-12,0.972972972972973
2016-12-13,0.972972972972973
2016-12-14,0.972972972972973
2016-12-15,0.0
2016-12-16,0.972972972972973
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.0
2016-12-20,0.972972972972973
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.972972972972973
2017-01-07,0.972972972972973
2017-01-08,0.972972972972973
2017-01-09,0.972972972972973
2017-01-10,0.972972972972973
2017-01-11,5.837837837837839
2017-01-12,1.945945945945946
2017-01-13,0.972972972972973
2017-01-14,2.9189189189189193
2017-01-15,0.972972972972973
2017-01-16,0.972972972972973
2017-01-17,0.972972972972973
2017-01-18,0.0
2017-01-19,0.972972972972973
2017-01-20,3.891891891891892
2017-01-21,2.9189189189189193
2017-01-22,0.972972972972973
2017-01-23,0.972972972972973
2017-01-24,0.972972972972973
2017-01-25,0.972972972972973
2017-01-26,0.972972972972973
2017-01-27,0.972972972972973
2017-01-28,0.972972972972973
2017-01-29,0.0
2017-01-30,0.972972972972973
2017-01-31,0.972972972972973
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,0.972972972972973
2017-02-07,0.972972972972973
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,0.972972972972973
2017-02-12,0.972972972972973
2017-02-13,0.972972972972973
2017-02-14,8.756756756756758
2017-02-15,16.54054054054054
2017-02-16,6.810810810810811
2017-02-17,2.9189189189189193
2017-02-18,0.972972972972973
2017-02-19,0.972972972972973
2017-02-20,1.945945945945946
2017-02-21,3.891891891891892
2017-02-22,1.945945945945946
2017-02-23,3.891891891891892
2017-02-24,1.945945945945946
2017-02-25,0.972972972972973
2017-02-26,0.972972972972973
2017-02-27,0.972972972972973
2017-02-28,4.864864864864865
2017-03-01,1.972972972972973
2017-03-02,3.945945945945946
2017-03-03,3.445945945945946
2017-03-04,3.445945945945946
2017-03-05,2.9594594594594597
2017-03-06,1.972972972972973
2017-03-07,1.4864864864864864
2017-03-08,0.9864864864864865
2017-03-09,2.9594594594594597
2017-03-10,1.972972972972973
2017-03-11,14.31081081081081
2017-03-12,2.9594594594594597
2017-03-13,1.472972972972973
2017-03-14,1.472972972972973
2017-03-15,0.9864864864864865
2017-03-16,0.9864864864864865
2017-03-17,0.4864864864864865
2017-03-18,0.9864864864864865
2017-03-19,0.9864864864864865
2017-03-20,17.756756756756758
2017-03-21,27.135135135135137
2017-03-22,98.64864864864865
2017-03-23,46.351351351351354
2017-03-24,25.14864864864865
2017-03-25,15.283783783783784
2017-03-26,7.891891891891892
2017-03-27,4.9324324324324325
2017-03-28,4.9324324324324325
2017-03-29,12.324324324324325
2017-03-30,5.418918918918919
2017-03-31,5.418918918918919
2017-04-01,2.9594594594594597
2017-04-02,3.0
2017-04-03,2.0
2017-04-04,1.0
2017-04-05,2.0
2017-04-06,1.0
2017-04-07,1.0
2017-04-08,1.0
2017-04-09,1.0
2017-04-10,1.0
2017-04-11,1.0
2017-04-12,12.0
2017-04-13,12.0
2017-04-14,5.0
2017-04-15,3.0
2017-04-16,1.0
2017-04-17,2.0
2017-04-18,1.0
2017-04-19,1.0
2017-04-20,1.0
2017-04-21,1.0
2017-04-22,1.0
2017-04-23,1.0
2017-04-24,1.0
2017-04-25,1.0
2017-04-26,1.0
2017-04-27,1.0
2017-04-28,1.0
2017-04-29,0.0
2017-04-30,1.0
2017-05-01,1.0
2017-05-02,1.0
2017-05-03,0.0
2017-05-04,1.0
2017-05-05,1.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,1.0
2017-05-09,1.0
2017-05-10,2.0
2017-05-11,7.0
2017-05-12,9.0
2017-05-13,5.0
2017-05-14,3.0
2017-05-15,3.0
2017-05-16,2.0
2017-05-17,8.0
2017-05-18,5.0
2017-05-19,3.0
2017-05-20,3.0
2017-05-21,2.0
2017-05-22,4.0
2017-05-23,2.0
2017-05-24,3.0
2017-05-25,4.0
2017-05-26,2.0
2017-05-27,3.0
2017-05-28,2.0
2017-05-29,1.0
2017-05-30,1.0
2017-05-31,1.0
2017-06-01,1.0
2017-06-02,1.0
2017-06-03,3.0
