date,comey
2017-01-05,0.5044510385756676
2017-01-06,0.5044510385756676
2017-01-07,0.2522255192878338
2017-01-08,0.2522255192878338
2017-01-09,0.2522255192878338
2017-01-10,0.5044510385756676
2017-01-11,1.513353115727003
2017-01-12,2.0178041543026706
2017-01-13,3.026706231454006
2017-01-14,3.27893175074184
2017-01-15,1.261127596439169
2017-01-16,0.5044510385756676
2017-01-17,0.5044510385756676
2017-01-18,0.5044510385756676
2017-01-19,0.5044510385756676
2017-01-20,0.5044510385756676
2017-01-21,0.2522255192878338
2017-01-22,1.261127596439169
2017-01-23,1.7655786350148368
2017-01-24,2.522255192878338
2017-01-25,1.261127596439169
2017-01-26,0.5044510385756676
2017-01-27,0.5044510385756676
2017-01-28,0.2522255192878338
2017-01-29,0.5044510385756676
2017-01-30,0.2522255192878338
2017-01-31,0.5044510385756676
2017-02-01,0.2522255192878338
2017-02-02,1.0089020771513353
2017-02-03,0.5044510385756676
2017-02-04,0.2522255192878338
2017-02-05,0.2522255192878338
2017-02-06,0.2522255192878338
2017-02-07,0.2522255192878338
2017-02-08,0.2522255192878338
2017-02-09,0.2522255192878338
2017-02-10,0.2522255192878338
2017-02-11,0.2522255192878338
2017-02-12,0.2522255192878338
2017-02-13,0.2522255192878338
2017-02-14,0.2522255192878338
2017-02-15,0.7566765578635015
2017-02-16,0.5044510385756676
2017-02-17,0.5044510385756676
2017-02-18,1.0089020771513353
2017-02-19,0.7566765578635015
2017-02-20,0.2522255192878338
2017-02-21,0.2522255192878338
2017-02-22,0.2522255192878338
2017-02-23,0.2522255192878338
2017-02-24,0.5044510385756676
2017-02-25,0.5044510385756676
2017-02-26,0.2522255192878338
2017-02-27,0.2522255192878338
2017-02-28,0.2522255192878338
2017-03-01,0.1261127596439169
2017-03-02,0.2522255192878338
2017-03-03,0.7522255192878338
2017-03-04,0.7522255192878338
2017-03-05,1.8827893175074184
2017-03-06,5.148367952522255
2017-03-07,2.135014836795252
2017-03-08,1.3827893175074184
2017-03-09,1.6305637982195846
2017-03-10,1.1305637982195846
2017-03-11,0.8783382789317508
2017-03-12,0.7522255192878338
2017-03-13,0.7522255192878338
2017-03-14,0.1261127596439169
2017-03-15,3.13946587537092
2017-03-16,1.2566765578635015
2017-03-17,1.0044510385756675
2017-03-18,1.0044510385756675
2017-03-19,4.770029673590504
2017-03-20,25.11127596439169
2017-03-21,11.048961424332344
2017-03-22,3.13946587537092
2017-03-23,2.135014836795252
2017-03-24,1.8827893175074184
2017-03-25,3.013353115727003
2017-03-26,1.8827893175074184
2017-03-27,1.0044510385756675
2017-03-28,1.0044510385756675
2017-03-29,1.7566765578635015
2017-03-30,2.135014836795252
2017-03-31,1.1305637982195846
2017-04-01,0.8783382789317508
2017-04-02,1.0
2017-04-03,1.0
2017-04-04,1.0
2017-04-05,0.0
2017-04-06,1.0
2017-04-07,0.0
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,1.0
2017-04-13,1.0
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-22,0.0
2017-04-23,1.0
2017-04-24,1.0
2017-04-25,1.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,0.0
2017-05-02,1.0
2017-05-03,10.0
2017-05-04,5.0
2017-05-05,1.0
2017-05-06,1.0
2017-05-07,1.0
2017-05-08,0.0
2017-05-09,46.0
2017-05-10,100.0
2017-05-11,47.0
2017-05-12,38.0
2017-05-13,26.0
2017-05-14,19.0
2017-05-15,14.0
2017-05-16,11.0
2017-05-17,32.0
2017-05-18,15.0
2017-05-19,18.0
2017-05-20,15.0
2017-05-21,6.0
2017-05-22,5.0
2017-05-23,4.0
2017-05-24,4.0
2017-05-25,3.0
2017-05-26,3.0
2017-05-27,2.0
2017-05-28,3.0
2017-05-29,2.0
2017-05-30,2.0
2017-05-31,4.0
2017-06-01,5.0
2017-06-02,4.0
2017-06-03,4.0
