date,trump crooked
2016-08-11,20.85850556438792
2016-08-12,19.554848966613672
2016-08-13,9.777424483306836
2016-08-14,31.939586645469
2016-08-15,22.813990461049286
2016-08-16,16.947535771065183
2016-08-17,23.465818759936408
2016-08-18,20.206677265500797
2016-08-19,8.473767885532592
2016-08-20,15.643879173290939
2016-08-21,15.643879173290939
2016-08-22,13.036565977742448
2016-08-23,23.465818759936408
2016-08-24,20.206677265500797
2016-08-25,14.992050874403816
2016-08-26,8.473767885532592
2016-08-27,15.643879173290939
2016-08-28,21.51033386327504
2016-08-29,26.073131955484897
2016-08-30,17.599364069952305
2016-08-31,3.259141494435612
2016-09-01,18.25119236883943
2016-09-02,20.206677265500797
2016-09-03,7.8219395866454695
2016-09-04,9.777424483306836
2016-09-05,13.688394276629571
2016-09-06,27.376788553259143
2016-09-07,16.295707472178062
2016-09-08,13.036565977742448
2016-09-09,9.777424483306836
2016-09-10,9.777424483306836
2016-09-11,13.036565977742448
2016-09-12,19.554848966613672
2016-09-13,13.036565977742448
2016-09-14,11.081081081081082
2016-09-15,6.518282988871224
2016-09-16,13.688394276629571
2016-09-17,14.992050874403816
2016-09-18,13.036565977742448
2016-09-19,15.643879173290939
2016-09-20,3.259141494435612
2016-09-21,13.036565977742448
2016-09-22,14.340222575516695
2016-09-23,11.732909379968204
2016-09-24,7.170111287758347
2016-09-25,11.081081081081082
2016-09-26,36.50238473767886
2016-09-27,56.70906200317965
2016-09-28,31.939586645469
2016-09-29,35.19872813990461
2016-09-30,31.939586645469
2016-10-01,24.147853736089033
2016-10-02,25.9697933227345
2016-10-03,21.08108108108108
2016-10-04,11.844197138314787
2016-10-05,18.6033386327504
2016-10-06,13.388712241653419
2016-10-07,9.777424483306836
2016-10-08,19.08108108108108
2016-10-09,23.688394276629573
2016-10-10,37.38076311605724
2016-10-11,25.732909379968206
2016-10-12,35.710651828298886
2016-10-13,25.773449920508746
2016-10-14,23.906995230524643
2016-10-15,18.1033386327504
2016-10-16,16.75516693163752
2016-10-17,30.31796502384738
2016-10-18,32.51430842607313
2016-10-19,20.75516693163752
2016-10-20,54.42130365659777
2016-10-21,27.688394276629573
2016-10-22,22.147853736089033
2016-10-23,22.710651828298886
2016-10-24,28.6033386327504
2016-10-25,18.47376788553259
2016-10-26,15.103338632750399
2016-10-27,24.514308426073132
2016-10-28,24.188394276629573
2016-10-29,32.62162162162162
2016-10-30,30.666136724960253
2016-10-31,30.340222575516695
2016-11-01,53.988076311605724
2016-11-02,38.0
2016-11-03,37.0
2016-11-04,21.0
2016-11-05,23.0
2016-11-06,23.0
2016-11-07,40.0
2016-11-08,56.0
2016-11-09,100.0
2016-11-10,51.0
2016-11-11,25.0
2016-11-12,8.0
2016-11-13,19.0
2016-11-14,33.0
2016-11-15,3.0
2016-11-16,7.0
2016-11-17,14.0
2016-11-18,14.0
2016-11-19,8.0
2016-11-20,0.0
2016-11-21,20.0
2016-11-22,10.0
2016-11-23,7.0
2016-11-24,17.0
2016-11-25,0.0
2016-11-26,15.0
2016-11-27,11.0
2016-11-28,7.0
2016-11-29,3.0
2016-11-30,7.0
2016-12-01,0.0
2016-12-02,10.0
2016-12-03,11.0
2016-12-04,8.0
2016-12-05,3.0
2016-12-06,7.0
2016-12-07,7.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-10,9.0
2016-12-11,4.0
2016-12-12,13.0
2016-12-13,7.0
2016-12-14,7.0
2016-12-15,10.0
2016-12-16,14.0
2016-12-17,8.0
2016-12-18,0.0
2016-12-19,3.0
2016-12-20,7.0
2016-12-21,0.0
2016-12-22,4.0
2016-12-23,4.0
2016-12-24,9.0
2016-12-25,4.0
2016-12-26,15.0
2016-12-27,4.0
2016-12-28,7.0
2016-12-29,4.0
2016-12-30,8.0
2016-12-31,4.0
2017-01-01,4.0
2017-01-02,4.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,3.0
2017-01-06,10.0
2017-01-07,4.0
2017-01-08,0.0
2017-01-09,3.0
2017-01-10,10.0
2017-01-11,10.0
2017-01-12,6.0
2017-01-13,7.0
2017-01-14,0.0
2017-01-15,11.0
2017-01-16,10.0
2017-01-17,0.0
2017-01-18,10.0
2017-01-19,13.0
2017-01-20,33.0
2017-01-21,19.0
2017-01-22,7.0
2017-01-23,16.0
2017-01-24,13.0
2017-01-25,23.0
2017-01-26,10.0
2017-01-27,14.0
2017-01-28,11.0
2017-01-29,8.0
2017-01-30,16.0
2017-01-31,10.0
2017-02-01,0.0
2017-02-02,3.0
2017-02-03,0.0
2017-02-04,7.0
2017-02-05,7.0
2017-02-06,6.0
2017-02-07,6.0
2017-02-08,3.0
2017-02-09,3.0
2017-02-10,3.0
2017-02-11,4.0
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,6.0
2017-02-15,3.0
2017-02-16,10.0
2017-02-17,7.0
2017-02-18,4.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,6.0
2017-02-22,3.0
2017-02-23,3.0
2017-02-24,3.0
2017-02-25,8.0
2017-02-26,0.0
2017-02-27,0.0
2017-02-28,20.0
2017-03-01,8.458244111349035
2017-03-02,4.820128479657388
2017-03-03,5.320128479657388
2017-03-04,11.506423982869379
2017-03-05,5.822269807280513
2017-03-06,11.416488222698073
2017-03-07,1.5
2017-03-08,9.916488222698073
2017-03-09,0.0
2017-03-10,1.8201284796573876
2017-03-11,0.0
2017-03-12,7.502141327623127
2017-03-13,9.916488222698073
2017-03-14,0.0
2017-03-15,1.8201284796573876
2017-03-16,3.1381156316916488
2017-03-17,5.140256959314775
2017-03-18,4.002141327623127
2017-03-19,5.5
2017-03-20,3.4582441113490363
2017-03-21,6.820128479657388
2017-03-22,6.458244111349036
2017-03-23,11.778372591006423
2017-03-24,3.3201284796573876
2017-03-25,4.002141327623127
2017-03-26,2.0
2017-03-27,3.3201284796573876
2017-03-28,1.6381156316916488
2017-03-29,11.778372591006423
2017-03-30,11.640256959314776
2017-03-31,0.0
2017-04-01,6.1862955032119915
2017-04-02,0.0
2017-04-03,17.837259100642395
2017-04-04,6.916488222698073
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,7.28051391862955
2017-04-08,0.0
2017-04-09,4.368308351177729
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,0.0
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,0.0
2017-04-18,3.640256959314775
2017-04-19,6.916488222698073
2017-04-20,10.920770877944324
2017-04-21,0.0
2017-04-22,0.0
2017-04-23,4.004282655246253
2017-04-24,0.0
2017-04-25,6.916488222698073
2017-04-26,0.0
2017-04-27,3.640256959314775
2017-04-28,3.640256959314775
2017-04-29,0.0
2017-04-30,4.368308351177729
2017-05-01,7.644539614561027
2017-05-02,3.640256959314775
2017-05-03,6.916488222698073
2017-05-04,3.640256959314775
2017-05-05,0.0
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,3.640256959314775
2017-05-09,10.556745182012847
2017-05-10,17.837259100642395
2017-05-11,17.837259100642395
2017-05-12,7.28051391862955
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,10.556745182012847
2017-05-16,21.47751605995717
2017-05-17,21.113490364025694
2017-05-18,3.640256959314775
2017-05-19,3.640256959314775
2017-05-20,16.745182012847966
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,3.640256959314775
2017-05-24,7.28051391862955
2017-05-25,11.284796573875802
2017-05-26,0.0
2017-05-27,4.368308351177729
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,0.0
2017-05-31,3.640256959314775
2017-06-01,36.402569593147746
2017-06-02,11.284796573875802
2017-06-03,4.368308351177729
